ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 10:02:21.063817, init, 
2013-09-11 10:02:21.127403, lstn_init,  1 
2013-09-11 10:03:33.566460, slv, 406c8ffffe15d361(unknown)/01,  0.000324988, -7.250772270,  7.251184000, -7.250448000, 0, -71, D
2013-09-11 10:03:35.503929, slv, 406c8ffffe15d361(unknown)/01,  0.000325269, -7.250953988,  7.251265000, -7.250629000, 0, -72, D
2013-09-11 10:03:35.753893, slv, 406c8ffffe15d361(unknown)/01,  0.000325209, -7.250953988,  7.251279000, -7.250629000, 0, -73, D
2013-09-11 10:03:37.441179, slv, 406c8ffffe15d361(unknown)/01,  0.000325267, -7.251004209,  7.251345000, -7.250679000, 0, -74, D
2013-09-11 10:03:37.816168, slv, 406c8ffffe15d361(unknown)/01,  0.000324215, -7.251144267,  7.251185000, -7.250819000, 0, -75, D
2013-09-11 10:03:39.128956, slv, 406c8ffffe15d361(unknown)/01,  0.000323176, -7.251103215,  7.251444000, -7.250779000, 0, -76, D
2013-09-11 10:03:40.378685, slv, 406c8ffffe15d361(unknown)/01,  0.000322696, -7.251172176,  7.251354000, -7.250849000, 0, -77, D
2013-09-11 10:03:41.065369, slv, 406c8ffffe15d361(unknown)/01,  0.000321586, -7.251243696,  7.251423000, -7.250921000, 0, -78, D
2013-09-11 10:03:41.128620, slv, 406c8ffffe15d361(unknown)/01,  0.000320166, -7.251243696,  7.251342000, -7.250921000, 0, -79, D
2013-09-11 10:03:42.503827, slv, 406c8ffffe15d361(unknown)/01,  0.000319444, -7.251196166,  7.251551000, -7.250876000, 0, -80, D
2013-09-11 10:03:43.440830, slv, 406c8ffffe15d361(unknown)/01,  0.000319694, -7.251196166,  7.251543000, -7.250876000, 0, -81, D
2013-09-11 10:03:45.066348, slv, 406c8ffffe15d361(unknown)/01,  0.000319725, -7.251465694,  7.251766000, -7.251146000, 0, -82, D
2013-09-11 10:03:45.378897, slv, 406c8ffffe15d361(unknown)/01,  0.000319639, -7.251465694,  7.251783000, -7.251146000, 0, -83, D
2013-09-11 10:03:46.066169, slv, 406c8ffffe15d361(unknown)/01,  0.000320054, -7.251364639,  7.251793000, -7.251045000, 0, -84, D
2013-09-11 10:03:46.878258, slv, 406c8ffffe15d361(unknown)/01,  0.000319920, -7.251478054,  7.251656000, -7.251158000, 0, -85, D
2013-09-11 10:03:47.879046, slv, 406c8ffffe15d361(unknown)/01,  0.000319764, -7.251503920,  7.251926000, -7.251184000, 0, -86, D
2013-09-11 10:03:48.002276, slv, 406c8ffffe15d361(unknown)/01,  0.000319669, -7.251503920,  7.251697000, -7.251184000, 0, -87, D
