# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2014-01-22 17:55:30.406605, init, 
2014-01-22 17:55:30.418145, lstn_init,  1 
2014-01-22 17:55:31.407273, lstn_init,  1 
2014-01-22 17:56:11.684700, slv, 001f3cfffe50bd93(unknown)/01,  0.072117059, -0.049109580,  0.070210730, -0.073580757, 0, -119, S
2014-01-22 17:56:12.685700, slv, 001f3cfffe50bd93(unknown)/01,  0.072268605, -0.075203767,  0.066877985,  0.067407341, 0, -121, D
2014-01-22 17:56:13.685240, slv, 001f3cfffe50bd93(unknown)/01,  0.072321518,  0.005807322,  0.069582630,  0.088592968, 0, -122, D
2014-01-22 17:56:14.684240, slv, 001f3cfffe50bd93(unknown)/01,  0.075498177,  0.030790366,  0.067718892,  0.117577889, 0, -125, D
2014-01-22 17:56:15.683240, slv, 001f3cfffe50bd93(unknown)/01,  0.075498177,  0.053153265,  0.067718892,  0.136548337, 0, -125, S
2014-01-22 17:56:16.682240, slv, 001f3cfffe50bd93(unknown)/01,  0.075608386,  0.020562713,  0.068175971,  0.055573443, 0, -126, D
2014-01-22 17:56:17.681240, slv, 001f3cfffe50bd93(unknown)/01,  0.075249029, -0.005455780,  0.071063822,  0.084621561, 0, -127, D
2014-01-22 17:56:18.682000, slv, 001f3cfffe50bd93(unknown)/01,  0.075458085, -0.071325310,  0.074217609, -0.076205710, 0, -129, D
2014-01-22 17:56:19.683000, slv, 001f3cfffe50bd93(unknown)/01,  0.076257289, -0.051125078,  0.069419354,  0.124871724, 0, -130, D
2014-01-22 17:56:20.682480, slv, 001f3cfffe50bd93(unknown)/01,  0.076540785,  0.014508863,  0.073020490,  0.055861377, 0, -131, D
2014-01-22 17:56:21.682960, slv, 001f3cfffe50bd93(unknown)/01,  0.076059800, -0.011039577,  0.071640755,  0.074857543, 0, -132, D
2014-01-22 17:56:22.682520, slv, 001f3cfffe50bd93(unknown)/01,  0.076663993,  0.009031217,  0.073348279,  0.095805476, 0, -134, D
2014-01-22 17:56:23.683300, slv, 001f3cfffe50bd93(unknown)/01,  0.076663993, -0.065970814,  0.073348279, -0.075023311, 0, -134, S
2014-01-22 17:56:24.684300, slv, 001f3cfffe50bd93(unknown)/01,  0.076663993, -0.151161835,  0.070617453, -0.073972373, 0, -136, D
2014-01-22 17:56:25.685300, slv, 001f3cfffe50bd93(unknown)/01,  0.076663993, -0.150138277,  0.068936633, -0.072976196, 0, -137, D
2014-01-22 17:56:26.686300, slv, 001f3cfffe50bd93(unknown)/01,  0.077093741, -0.064070320,  0.066842632,  0.098163541, 0, -138, D
2014-01-22 17:56:27.687300, slv, 001f3cfffe50bd93(unknown)/01,  0.077451665, -0.063470758,  0.063844651, -0.070989399, 0, -142, D
2014-01-22 17:56:28.688300, slv, 001f3cfffe50bd93(unknown)/01,  0.076925813, -0.092831154,  0.069645825,  0.040230421, 0, -143, D
2014-01-22 17:56:29.689300, slv, 001f3cfffe50bd93(unknown)/01,  0.075918418, -0.021510811,  0.062228360,  0.071125434, 0, -144, D
2014-01-22 17:56:30.688840, slv, 001f3cfffe50bd93(unknown)/01,  0.075650596,  0.005201182,  0.061058215,  0.092121160, 0, -145, D
2014-01-22 17:56:31.687840, slv, 001f3cfffe50bd93(unknown)/01,  0.076097601,  0.025836797,  0.066909993,  0.111121448, 0, -146, D
2014-01-22 17:56:32.686840, slv, 001f3cfffe50bd93(unknown)/01,  0.078957480,  0.049757179,  0.069383495,  0.140141108, 0, -148, D
