ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-26 17:32:17.921936, init, 
2013-09-26 17:32:17.985870, lstn_init,  1 
2013-09-26 17:33:11.236397, slv, 406c8ffffe15d361(unknown)/01,  0.000334304,  62.955504356, -62.955244000,  62.955840000, 0, -49, D
2013-09-26 17:33:11.564746, slv, 406c8ffffe15d361(unknown)/01,  0.000334304,  62.955505696, -62.955244000,  62.955840000, 0, -49, S
2013-09-26 17:33:12.564717, slv, 406c8ffffe15d361(unknown)/01,  0.000334304,  62.955448696, -62.955244000,  62.955783000, 0, -49, S
2013-09-26 17:33:13.173521, slv, 406c8ffffe15d361(unknown)/01,  0.000333362,  62.955448696, -62.955230000,  62.955783000, 0, -50, D
2013-09-26 17:33:13.565638, slv, 406c8ffffe15d361(unknown)/01,  0.000333362,  62.955569638, -62.955230000,  62.955903000, 0, -50, S
2013-09-26 17:33:13.610997, slv, 406c8ffffe15d361(unknown)/01,  0.000332932,  62.955569638, -62.955210000,  62.955903000, 0, -51, D
2013-09-26 17:33:14.299427, slv, 406c8ffffe15d361(unknown)/01,  0.000333379,  62.955569638, -62.955171000,  62.955903000, 0, -52, D
2013-09-26 17:33:14.565532, slv, 406c8ffffe15d361(unknown)/01,  0.000333379,  62.955479621, -62.955171000,  62.955813000, 0, -52, S
2013-09-26 17:33:14.986629, slv, 406c8ffffe15d361(unknown)/01,  0.000333701,  62.955479621, -62.955143000,  62.955813000, 0, -53, D
2013-09-26 17:33:15.549117, slv, 406c8ffffe15d361(unknown)/01,  0.000333780,  62.955479621, -62.955131000,  62.955813000, 0, -54, D
2013-09-26 17:33:15.565203, slv, 406c8ffffe15d361(unknown)/01,  0.000333780,  62.955402220, -62.955131000,  62.955736000, 0, -54, S
2013-09-26 17:33:16.549193, slv, 406c8ffffe15d361(unknown)/01,  0.000333979,  62.955402220, -62.955039000,  62.955736000, 0, -55, D
2013-09-26 17:33:16.565609, slv, 406c8ffffe15d361(unknown)/01,  0.000333979,  62.955351021, -62.955039000,  62.955685000, 0, -55, S
2013-09-26 17:33:17.173607, slv, 406c8ffffe15d361(unknown)/01,  0.000333988,  62.955351021, -62.955044000,  62.955685000, 0, -56, D
2013-09-26 17:33:17.565437, slv, 406c8ffffe15d361(unknown)/01,  0.000333988,  62.955376012, -62.955044000,  62.955710000, 0, -56, S
2013-09-26 17:33:18.565250, slv, 406c8ffffe15d361(unknown)/01,  0.000333988,  62.955295012, -62.955044000,  62.955629000, 0, -56, S
2013-09-26 17:33:18.799312, slv, 406c8ffffe15d361(unknown)/01,  0.000333689,  62.955295012, -62.955002000,  62.955629000, 0, -57, D
2013-09-26 17:33:19.564563, slv, 406c8ffffe15d361(unknown)/01,  0.000333689,  62.955365311, -62.955002000,  62.955699000, 0, -57, S
2013-09-26 17:33:19.611459, slv, 406c8ffffe15d361(unknown)/01,  0.000333443,  62.955365311, -62.955048000,  62.955699000, 0, -58, D
2013-09-26 17:33:19.799288, slv, 406c8ffffe15d361(unknown)/01,  0.000333545,  62.955365311, -62.954992000,  62.955699000, 0, -59, D
2013-09-26 17:33:20.564386, slv, 406c8ffffe15d361(unknown)/01,  0.000333545,  62.955308455, -62.954992000,  62.955642000, 0, -59, S
2013-09-26 17:33:21.236435, slv, 406c8ffffe15d361(unknown)/01,  0.000333947,  62.955308455, -62.954918000,  62.955642000, 0, -60, D
2013-09-26 17:33:21.486974, slv, 406c8ffffe15d361(unknown)/01,  0.000334168,  62.955308455, -62.954976000,  62.955642000, 0, -61, D
2013-09-26 17:33:21.564779, slv, 406c8ffffe15d361(unknown)/01,  0.000334168,  62.955288832, -62.954976000,  62.955623000, 0, -61, S
2013-09-26 17:33:22.564172, slv, 406c8ffffe15d361(unknown)/01,  0.000334168,  62.955250832, -62.954976000,  62.955585000, 0, -61, S
2013-09-26 17:33:22.923698, slv, 406c8ffffe15d361(unknown)/01,  0.000334100,  62.955250832, -62.954931000,  62.955585000, 0, -62, D
2013-09-26 17:33:23.564757, slv, 406c8ffffe15d361(unknown)/01,  0.000334100,  62.955174900, -62.954931000,  62.955509000, 0, -62, S
2013-09-26 17:33:23.673559, slv, 406c8ffffe15d361(unknown)/01,  0.000334153,  62.955174900, -62.954813000,  62.955509000, 0, -63, D
