ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-12 12:12:47.021235, init, 
2013-09-12 12:12:47.086409, lstn_init,  1 
2013-09-12 12:12:59.085927, lstn_init,  1 
2013-09-12 12:13:11.086017, lstn_init,  1 
2013-09-12 12:16:22.461572, slv, 002215fffe2eecc9(unknown)/01,  0.000264630,  10.588785434, -10.588539884,  10.589050476, 0, -173, D
2013-09-12 12:16:22.523238, slv, 002215fffe2eecc9(unknown)/01,  0.000264565,  10.588785434, -10.588518904,  10.589050476, 0, -174, D
2013-09-12 12:16:22.944164, slv, 002215fffe2eecc9(unknown)/01,  0.000264565,  10.588756652, -10.588518904,  10.589021217, 0, -174, S
2013-09-12 12:16:23.835596, slv, 002215fffe2eecc9(unknown)/01,  0.000264523,  10.588756652, -10.588505041,  10.589021217, 0, -175, D
2013-09-12 12:16:23.944182, slv, 002215fffe2eecc9(unknown)/01,  0.000264523,  10.588762367, -10.588505041,  10.589026890, 0, -175, S
2013-09-12 12:16:24.944157, slv, 002215fffe2eecc9(unknown)/01,  0.000264523,  10.588736189, -10.588505041,  10.589000712, 0, -175, S
2013-09-12 12:16:25.211521, slv, 002215fffe2eecc9(unknown)/01,  0.000264324,  10.588736189, -10.588509418,  10.589000712, 0, -176, D
2013-09-12 12:16:25.944150, slv, 002215fffe2eecc9(unknown)/01,  0.000264324,  10.588728091, -10.588509418,  10.588992415, 0, -176, S
2013-09-12 12:16:26.148238, slv, 002215fffe2eecc9(unknown)/01,  0.000264181,  10.588728091, -10.588462720,  10.588992415, 0, -177, D
2013-09-12 12:16:26.211502, slv, 002215fffe2eecc9(unknown)/01,  0.000264040,  10.588728091, -10.588501183,  10.588992415, 0, -178, D
2013-09-12 12:16:26.585534, slv, 002215fffe2eecc9(unknown)/01,  0.000263905,  10.588728091, -10.588461883,  10.588992415, 0, -179, D
2013-09-12 12:16:26.898840, slv, 002215fffe2eecc9(unknown)/01,  0.000263871,  10.588728091, -10.588475881,  10.588992415, 0, -180, D
2013-09-12 12:16:26.944077, slv, 002215fffe2eecc9(unknown)/01,  0.000263871,  10.588687506, -10.588475881,  10.588951377, 0, -180, S
2013-09-12 12:16:27.586608, slv, 002215fffe2eecc9(unknown)/01,  0.000263813,  10.588687506, -10.588427226,  10.588951377, 0, -181, D
2013-09-12 12:16:27.710450, slv, 002215fffe2eecc9(unknown)/01,  0.000263786,  10.588687506, -10.588426905,  10.588951377, 0, -182, D
2013-09-12 12:16:27.944052, slv, 002215fffe2eecc9(unknown)/01,  0.000263786,  10.588628270, -10.588426905,  10.588892056, 0, -182, S
2013-09-12 12:16:28.944018, slv, 002215fffe2eecc9(unknown)/01,  0.000263786,  10.588608438, -10.588426905,  10.588872224, 0, -182, S
2013-09-12 12:16:29.023210, slv, 002215fffe2eecc9(unknown)/01,  0.000263597,  10.588608438, -10.588389635,  10.588872224, 0, -183, D
2013-09-12 12:16:29.944037, slv, 002215fffe2eecc9(unknown)/01,  0.000263597,  10.588614292, -10.588389635,  10.588877889, 0, -183, S
2013-09-12 12:16:30.148419, slv, 002215fffe2eecc9(unknown)/01,  0.000263355,  10.588614292, -10.588367815,  10.588877889, 0, -184, D
2013-09-12 12:16:30.460575, slv, 002215fffe2eecc9(unknown)/01,  0.000263210,  10.588614292, -10.588371434,  10.588877889, 0, -185, D
2013-09-12 12:16:30.943957, slv, 002215fffe2eecc9(unknown)/01,  0.000263210,  10.588546470, -10.588371434,  10.588809680, 0, -185, S
2013-09-12 12:16:31.943920, slv, 002215fffe2eecc9(unknown)/01,  0.000263210,  10.588500779, -10.588371434,  10.588763989, 0, -185, S
2013-09-12 12:16:32.335859, slv, 002215fffe2eecc9(unknown)/01,  0.000262784,  10.588500779, -10.588326491,  10.588763989, 0, -186, D
2013-09-12 12:16:32.943959, slv, 002215fffe2eecc9(unknown)/01,  0.000262784,  10.588549029, -10.588326491,  10.588811813, 0, -186, S
2013-09-12 12:16:33.648836, slv, 002215fffe2eecc9(unknown)/01,  0.000262215,  10.588549029, -10.588343611,  10.588811813, 0, -187, D
2013-09-12 12:16:33.943935, slv, 002215fffe2eecc9(unknown)/01,  0.000262215,  10.588506278, -10.588343611,  10.588768493, 0, -187, S
2013-09-12 12:16:34.943926, slv, 002215fffe2eecc9(unknown)/01,  0.000262215,  10.588463921, -10.588343611,  10.588726136, 0, -187, S
2013-09-12 12:16:34.961015, slv, 002215fffe2eecc9(unknown)/01,  0.000261561,  10.588463921, -10.588312643,  10.588726136, 0, -188, D
2013-09-12 12:16:35.943899, slv, 002215fffe2eecc9(unknown)/01,  0.000261561,  10.588476045, -10.588312643,  10.588737606, 0, -188, S
2013-09-12 12:16:36.336344, slv, 002215fffe2eecc9(unknown)/01,  0.000260634,  10.588476045, -10.588341932,  10.588737606, 0, -189, D
2013-09-12 12:16:36.943837, slv, 002215fffe2eecc9(unknown)/01,  0.000260634,  10.588434504, -10.588341932,  10.588695138, 0, -189, S
2013-09-12 12:16:37.523389, slv, 002215fffe2eecc9(unknown)/01,  0.000259766,  10.588434504, -10.588270280,  10.588695138, 0, -190, D
2013-09-12 12:16:37.943936, slv, 002215fffe2eecc9(unknown)/01,  0.000259766,  10.588493976, -10.588270280,  10.588753742, 0, -190, S
2013-09-12 12:16:38.943956, slv, 002215fffe2eecc9(unknown)/01,  0.000259766,  10.588507785, -10.588270280,  10.588767551, 0, -190, S
2013-09-12 12:16:38.961290, slv, 002215fffe2eecc9(unknown)/01,  0.000259463,  10.588507785, -10.588230643,  10.588767551, 0, -191, D
2013-09-12 12:16:39.943998, slv, 002215fffe2eecc9(unknown)/01,  0.000259463,  10.588473632, -10.588230643,  10.588733095, 0, -191, S
2013-09-12 12:16:39.961122, slv, 002215fffe2eecc9(unknown)/01,  0.000259544,  10.588473632, -10.588211052,  10.588733095, 0, -192, D
2013-09-12 12:16:40.943895, slv, 002215fffe2eecc9(unknown)/01,  0.000259544,  10.588461982, -10.588211052,  10.588721526, 0, -192, S
2013-09-12 12:16:41.335692, slv, 002215fffe2eecc9(unknown)/01,  0.000259638,  10.588461982, -10.588180998,  10.588721526, 0, -193, D
2013-09-12 12:16:41.943964, slv, 002215fffe2eecc9(unknown)/01,  0.000259638,  10.588437254, -10.588180998,  10.588696892, 0, -193, S
2013-09-12 12:16:42.335526, slv, 002215fffe2eecc9(unknown)/01,  0.000259755,  10.588437254, -10.588168868,  10.588696892, 0, -194, D
2013-09-12 12:16:42.943806, slv, 002215fffe2eecc9(unknown)/01,  0.000259755,  10.588366751, -10.588168868,  10.588626506, 0, -194, S
2013-09-12 12:16:43.943726, slv, 002215fffe2eecc9(unknown)/01,  0.000259755,  10.588326080, -10.588168868,  10.588585835, 0, -194, S
2013-09-12 12:16:44.211007, slv, 002215fffe2eecc9(unknown)/01,  0.000259488,  10.588326080, -10.588143106,  10.588585835, 0, -195, D
2013-09-12 12:16:44.943841, slv, 002215fffe2eecc9(unknown)/01,  0.000259488,  10.588381160, -10.588143106,  10.588640648, 0, -195, S
2013-09-12 12:16:45.773147, slv, 002215fffe2eecc9(unknown)/01,  0.000259182,  10.588381160, -10.588123557,  10.588640648, 0, -196, D
2013-09-12 12:16:45.943847, slv, 002215fffe2eecc9(unknown)/01,  0.000259182,  10.588372864, -10.588123557,  10.588632046, 0, -196, S
2013-09-12 12:16:46.523898, slv, 002215fffe2eecc9(unknown)/01,  0.000259465,  10.588372864, -10.588039806,  10.588632046, 0, -197, D
2013-09-12 12:16:46.836661, slv, 002215fffe2eecc9(unknown)/01,  0.000259872,  10.588372864, -10.588081876,  10.588632046, 0, -198, D
2013-09-12 12:16:46.943812, slv, 002215fffe2eecc9(unknown)/01,  0.000259872,  10.588333224, -10.588081876,  10.588593096, 0, -198, S
2013-09-12 12:16:47.943752, slv, 002215fffe2eecc9(unknown)/01,  0.000259872,  10.588260319, -10.588081876,  10.588520191, 0, -198, S
2013-09-12 12:16:48.460578, slv, 002215fffe2eecc9(unknown)/01,  0.000259756,  10.588260319, -10.588060359,  10.588520191, 0, -199, D
2013-09-12 12:16:48.943769, slv, 002215fffe2eecc9(unknown)/01,  0.000259756,  10.588294072, -10.588060359,  10.588553828, 0, -199, S
2013-09-12 12:16:49.774056, slv, 002215fffe2eecc9(unknown)/01,  0.000259550,  10.588294072, -10.588027072,  10.588553828, 0, -200, D
2013-09-12 12:16:49.943770, slv, 002215fffe2eecc9(unknown)/01,  0.000259550,  10.588269291, -10.588027072,  10.588528841, 0, -200, S
2013-09-12 12:16:50.586755, slv, 002215fffe2eecc9(unknown)/01,  0.000259725,  10.588269291, -10.587972260,  10.588528841, 0, -201, D
2013-09-12 12:16:50.943739, slv, 002215fffe2eecc9(unknown)/01,  0.000259725,  10.588258124, -10.587972260,  10.588517849, 0, -201, S
2013-09-12 12:16:51.024007, slv, 002215fffe2eecc9(unknown)/01,  0.000259875,  10.588258124, -10.587996720,  10.588517849, 0, -202, D
2013-09-12 12:16:51.649056, slv, 002215fffe2eecc9(unknown)/01,  0.000259864,  10.588258124, -10.588001989,  10.588517849, 0, -203, D
2013-09-12 12:16:51.943742, slv, 002215fffe2eecc9(unknown)/01,  0.000259864,  10.588241019, -10.588001989,  10.588500883, 0, -203, S
2013-09-12 12:16:52.336372, slv, 002215fffe2eecc9(unknown)/01,  0.000259696,  10.588241019, -10.588019906,  10.588500883, 0, -204, D
2013-09-12 12:16:52.943691, slv, 002215fffe2eecc9(unknown)/01,  0.000259696,  10.588220112, -10.588019906,  10.588479808, 0, -204, S
2013-09-12 12:16:53.943706, slv, 002215fffe2eecc9(unknown)/01,  0.000259696,  10.588206635, -10.588019906,  10.588466331, 0, -204, S
2013-09-12 12:16:54.149025, slv, 002215fffe2eecc9(unknown)/01,  0.000259411,  10.588206635, -10.587981294,  10.588466331, 0, -205, D
2013-09-12 12:16:54.943680, slv, 002215fffe2eecc9(unknown)/01,  0.000259411,  10.588194918, -10.587981294,  10.588454329, 0, -205, S
2013-09-12 12:16:55.774089, slv, 002215fffe2eecc9(unknown)/01,  0.000259155,  10.588194918, -10.587966827,  10.588454329, 0, -206, D
2013-09-12 12:16:55.943676, slv, 002215fffe2eecc9(unknown)/01,  0.000259155,  10.588177960, -10.587966827,  10.588437115, 0, -206, S
2013-09-12 12:16:55.961530, slv, 002215fffe2eecc9(unknown)/01,  0.000259185,  10.588177960, -10.587880087,  10.588437115, 0, -207, D
2013-09-12 12:16:56.273239, slv, 002215fffe2eecc9(unknown)/01,  0.000259333,  10.588177960, -10.587919212,  10.588437115, 0, -208, D
2013-09-12 12:16:56.710530, slv, 002215fffe2eecc9(unknown)/01,  0.000259326,  10.588177960, -10.587919219,  10.588437115, 0, -209, D
2013-09-12 12:16:56.943621, slv, 002215fffe2eecc9(unknown)/01,  0.000259326,  10.588180539, -10.587919219,  10.588439865, 0, -209, S
2013-09-12 12:16:57.523517, slv, 002215fffe2eecc9(unknown)/01,  0.000259408,  10.588180539, -10.587899446,  10.588439865, 0, -210, D
2013-09-12 12:16:57.943556, slv, 002215fffe2eecc9(unknown)/01,  0.000259408,  10.588092299, -10.587899446,  10.588351707, 0, -210, S
2013-09-12 12:16:58.943591, slv, 002215fffe2eecc9(unknown)/01,  0.000259408,  10.588125277, -10.587899446,  10.588384685, 0, -210, S
2013-09-12 12:16:59.461390, slv, 002215fffe2eecc9(unknown)/01,  0.000259599,  10.588125277, -10.587838243,  10.588384685, 0, -211, D
2013-09-12 12:16:59.943590, slv, 002215fffe2eecc9(unknown)/01,  0.000259599,  10.588112114, -10.587838243,  10.588371713, 0, -211, S
2013-09-12 12:17:00.148107, slv, 002215fffe2eecc9(unknown)/01,  0.000259678,  10.588112114, -10.587859205,  10.588371713, 0, -212, D
2013-09-12 12:17:00.943547, slv, 002215fffe2eecc9(unknown)/01,  0.000259678,  10.588083941, -10.587859205,  10.588343619, 0, -212, S
2013-09-12 12:17:01.398895, slv, 002215fffe2eecc9(unknown)/01,  0.000259665,  10.588083941, -10.587820570,  10.588343619, 0, -213, D
2013-09-12 12:17:01.943564, slv, 002215fffe2eecc9(unknown)/01,  0.000259665,  10.588091031, -10.587820570,  10.588350696, 0, -213, S
2013-09-12 12:17:02.085812, slv, 002215fffe2eecc9(unknown)/01,  0.000259903,  10.588091031, -10.587773781,  10.588350696, 0, -214, D
2013-09-12 12:17:02.836159, slv, 002215fffe2eecc9(unknown)/01,  0.000260464,  10.588091031, -10.587744376,  10.588350696, 0, -215, D
2013-09-12 12:17:02.943430, slv, 002215fffe2eecc9(unknown)/01,  0.000260464,  10.588045613, -10.587744376,  10.588306077, 0, -215, S
2013-09-12 12:17:03.943513, slv, 002215fffe2eecc9(unknown)/01,  0.000260464,  10.588033848, -10.587744376,  10.588294312, 0, -215, S
2013-09-12 12:17:04.774143, slv, 002215fffe2eecc9(unknown)/01,  0.000260801,  10.588033848, -10.587772236,  10.588294312, 0, -216, D
2013-09-12 12:17:04.943458, slv, 002215fffe2eecc9(unknown)/01,  0.000260801,  10.588001028, -10.587772236,  10.588261829, 0, -216, S
2013-09-12 12:17:05.898317, slv, 002215fffe2eecc9(unknown)/01,  0.000260779,  10.588001028, -10.587745998,  10.588261829, 0, -217, D
2013-09-12 12:17:05.943458, slv, 002215fffe2eecc9(unknown)/01,  0.000260779,  10.588044140, -10.587745998,  10.588304919, 0, -217, S
2013-09-12 12:17:06.274029, slv, 002215fffe2eecc9(unknown)/01,  0.000261064,  10.588044140, -10.587704556,  10.588304919, 0, -218, D
2013-09-12 12:17:06.943422, slv, 002215fffe2eecc9(unknown)/01,  0.000261064,  10.587981701, -10.587704556,  10.588242765, 0, -218, S
2013-09-12 12:17:07.273375, slv, 002215fffe2eecc9(unknown)/01,  0.000261247,  10.587981701, -10.587751570,  10.588242765, 0, -219, D
2013-09-12 12:17:07.943397, slv, 002215fffe2eecc9(unknown)/01,  0.000261247,  10.587932373, -10.587751570,  10.588193620, 0, -219, S
2013-09-12 12:17:08.211628, slv, 002215fffe2eecc9(unknown)/01,  0.000260833,  10.587932373, -10.587745687,  10.588193620, 0, -220, D
2013-09-12 12:17:08.943405, slv, 002215fffe2eecc9(unknown)/01,  0.000260833,  10.587937522, -10.587745687,  10.588198355, 0, -220, S
2013-09-12 12:17:09.835801, slv, 002215fffe2eecc9(unknown)/01,  0.000260602,  10.587937522, -10.587661880,  10.588198355, 0, -221, D
2013-09-12 12:17:09.943442, slv, 002215fffe2eecc9(unknown)/01,  0.000260602,  10.587941927, -10.587661880,  10.588202529, 0, -221, S
2013-09-12 12:17:10.711531, slv, 002215fffe2eecc9(unknown)/01,  0.000260670,  10.587941927, -10.587679158,  10.588202529, 0, -222, D
2013-09-12 12:17:10.943363, slv, 002215fffe2eecc9(unknown)/01,  0.000260670,  10.587893588, -10.587679158,  10.588154258, 0, -222, S
2013-09-12 12:17:11.943383, slv, 002215fffe2eecc9(unknown)/01,  0.000260670,  10.587889306, -10.587679158,  10.588149976, 0, -222, S
2013-09-12 12:17:12.586444, slv, 002215fffe2eecc9(unknown)/01,  0.000260875,  10.587889306, -10.587578176,  10.588149976, 0, -223, D
2013-09-12 12:17:12.943323, slv, 002215fffe2eecc9(unknown)/01,  0.000260875,  10.587860125, -10.587578176,  10.588121000, 0, -223, S
2013-09-12 12:17:13.648539, slv, 002215fffe2eecc9(unknown)/01,  0.000260992,  10.587860125, -10.587619006,  10.588121000, 0, -224, D
2013-09-12 12:17:13.711646, slv, 002215fffe2eecc9(unknown)/01,  0.000260931,  10.587860125, -10.587594463,  10.588121000, 0, -225, D
2013-09-12 12:17:13.943168, slv, 002215fffe2eecc9(unknown)/01,  0.000260931,  10.587752996, -10.587594463,  10.588013927, 0, -225, S
2013-09-12 12:17:14.943077, slv, 002215fffe2eecc9(unknown)/01,  0.000260931,  10.587686546, -10.587594463,  10.587947477, 0, -225, S
2013-09-12 12:17:15.211640, slv, 002215fffe2eecc9(unknown)/01,  0.000260483,  10.587686546, -10.587544553,  10.587947477, 0, -226, D
2013-09-12 12:17:15.943312, slv, 002215fffe2eecc9(unknown)/01,  0.000260483,  10.587814371, -10.587544553,  10.588074854, 0, -226, S
2013-09-12 12:17:16.943291, slv, 002215fffe2eecc9(unknown)/01,  0.000260483,  10.587804566, -10.587544553,  10.588065049, 0, -226, S
2013-09-12 12:17:16.961727, slv, 002215fffe2eecc9(unknown)/01,  0.000260221,  10.587804566, -10.587492726,  10.588065049, 0, -227, D
2013-09-12 13:39:36.862840, slv, 002215fffe2eecc9(unknown)/01,  0.000260221,  10.587804566, -11.088378484,  10.588065049, 0, -228, D
2013-09-12 13:39:37.444136, slv, 002215fffe2eecc9(unknown)/01,  0.000260221,  11.088646216, -11.088378484,  11.088906437, 0, -228, S
2013-09-12 13:39:38.444141, slv, 002215fffe2eecc9(unknown)/01,  0.000260221,  11.088644359, -11.088378484,  11.088904580, 0, -228, S
2013-09-12 13:39:38.801339, slv, 002215fffe2eecc9(unknown)/01,  0.000260658,  11.088644359, -11.088324042,  11.088904580, 0, -229, D
2013-09-12 13:39:39.443994, slv, 002215fffe2eecc9(unknown)/01,  0.000260658,  11.088555322, -11.088324042,  11.088815980, 0, -229, S
2013-09-12 13:39:40.176319, slv, 002215fffe2eecc9(unknown)/01,  0.000260863,  11.088555322, -11.088301218,  11.088815980, 0, -230, D
2013-09-12 13:39:40.444128, slv, 002215fffe2eecc9(unknown)/01,  0.000260863,  11.088656915, -11.088301218,  11.088917778, 0, -230, S
2013-09-12 13:39:40.613971, slv, 002215fffe2eecc9(unknown)/01,  0.000261017,  11.088656915, -11.088349556,  11.088917778, 0, -231, D
2013-09-12 13:39:40.863354, slv, 002215fffe2eecc9(unknown)/01,  0.000261416,  11.088656915, -11.088339563,  11.088917778, 0, -232, D
2013-09-12 13:39:41.444130, slv, 002215fffe2eecc9(unknown)/01,  0.000261416,  11.088590642, -11.088339563,  11.088852058, 0, -232, S
2013-09-12 13:39:41.614210, slv, 002215fffe2eecc9(unknown)/01,  0.000261655,  11.088590642, -11.088323156,  11.088852058, 0, -233, D
2013-09-12 13:39:41.801405, slv, 002215fffe2eecc9(unknown)/01,  0.000261697,  11.088590642, -11.088323196,  11.088852058, 0, -234, D
2013-09-12 13:39:41.862907, slv, 002215fffe2eecc9(unknown)/01,  0.000261597,  11.088590642, -11.088359286,  11.088852058, 0, -235, D
2013-09-12 13:39:42.444133, slv, 002215fffe2eecc9(unknown)/01,  0.000261597,  11.088629402, -11.088359286,  11.088890999, 0, -235, S
2013-09-12 13:39:43.425811, slv, 002215fffe2eecc9(unknown)/01,  0.000261754,  11.088629402, -11.088296912,  11.088890999, 0, -236, D
2013-09-12 13:39:43.444076, slv, 002215fffe2eecc9(unknown)/01,  0.000261754,  11.088538109, -11.088296912,  11.088799863, 0, -236, S
2013-09-12 13:39:44.443971, slv, 002215fffe2eecc9(unknown)/01,  0.000261754,  11.088471180, -11.088296912,  11.088732934, 0, -236, S
2013-09-12 13:39:44.551255, slv, 002215fffe2eecc9(unknown)/01,  0.000261809,  11.088471180, -11.088265799,  11.088732934, 0, -237, D
2013-09-12 13:39:45.444056, slv, 002215fffe2eecc9(unknown)/01,  0.000261809,  11.088557858, -11.088265799,  11.088819667, 0, -237, S
2013-09-12 13:39:45.551920, slv, 002215fffe2eecc9(unknown)/01,  0.000261958,  11.088557858, -11.088201343,  11.088819667, 0, -238, D
2013-09-12 13:39:46.443956, slv, 002215fffe2eecc9(unknown)/01,  0.000261958,  11.088502730, -11.088201343,  11.088764688, 0, -238, S
2013-09-12 13:39:46.488477, slv, 002215fffe2eecc9(unknown)/01,  0.000262241,  11.088502730, -11.088262270,  11.088764688, 0, -239, D
2013-09-12 13:39:47.443801, slv, 002215fffe2eecc9(unknown)/01,  0.000262241,  11.088381391, -11.088262270,  11.088643632, 0, -239, S
2013-09-12 13:39:47.738947, slv, 002215fffe2eecc9(unknown)/01,  0.000261909,  11.088381391, -11.088181876,  11.088643632, 0, -240, D
2013-09-12 13:39:48.443931, slv, 002215fffe2eecc9(unknown)/01,  0.000261909,  11.088530194, -11.088181876,  11.088792103, 0, -240, S
2013-09-12 13:39:48.989174, slv, 002215fffe2eecc9(unknown)/01,  0.000261970,  11.088530194, -11.088190296,  11.088792103, 0, -241, D
2013-09-12 13:39:49.443773, slv, 002215fffe2eecc9(unknown)/01,  0.000261970,  11.088347050, -11.088190296,  11.088609020, 0, -241, S
2013-09-12 13:39:49.675713, slv, 002215fffe2eecc9(unknown)/01,  0.000261611,  11.088347050, -11.088254512,  11.088609020, 0, -242, D
2013-09-12 13:39:50.443820, slv, 002215fffe2eecc9(unknown)/01,  0.000261611,  11.088369096, -11.088254512,  11.088630707, 0, -242, S
2013-09-12 13:39:51.238759, slv, 002215fffe2eecc9(unknown)/01,  0.000260450,  11.088369096, -11.088235670,  11.088630707, 0, -243, D
2013-09-12 13:39:51.443868, slv, 002215fffe2eecc9(unknown)/01,  0.000260450,  11.088427136, -11.088235670,  11.088687586, 0, -243, S
2013-09-12 13:39:52.443888, slv, 002215fffe2eecc9(unknown)/01,  0.000260450,  11.088428758, -11.088235670,  11.088689208, 0, -243, S
2013-09-12 13:39:52.675609, slv, 002215fffe2eecc9(unknown)/01,  0.000259948,  11.088428758, -11.088170726,  11.088689208, 0, -244, D
2013-09-12 13:39:53.443798, slv, 002215fffe2eecc9(unknown)/01,  0.000259948,  11.088401957, -11.088170726,  11.088661905, 0, -244, S
2013-09-12 13:39:53.989163, slv, 002215fffe2eecc9(unknown)/01,  0.000259872,  11.088401957, -11.088159761,  11.088661905, 0, -245, D
2013-09-12 13:39:54.443819, slv, 002215fffe2eecc9(unknown)/01,  0.000259872,  11.088372139, -11.088159761,  11.088632011, 0, -245, S
2013-09-12 13:39:54.551190, slv, 002215fffe2eecc9(unknown)/01,  0.000259763,  11.088372139, -11.088122322,  11.088632011, 0, -246, D
2013-09-12 13:39:55.443709, slv, 002215fffe2eecc9(unknown)/01,  0.000259763,  11.088276030, -11.088122322,  11.088535793, 0, -246, S
2013-09-12 13:39:55.988648, slv, 002215fffe2eecc9(unknown)/01,  0.000259203,  11.088276030, -11.088149530,  11.088535793, 0, -247, D
2013-09-12 13:39:56.238849, slv, 002215fffe2eecc9(unknown)/01,  0.000258277,  11.088276030, -11.088121949,  11.088535793, 0, -248, D
2013-09-12 13:39:56.301783, slv, 002215fffe2eecc9(unknown)/01,  0.000257582,  11.088276030, -11.088094139,  11.088535793, 0, -249, D
2013-09-12 13:39:56.443803, slv, 002215fffe2eecc9(unknown)/01,  0.000257582,  11.088353616, -11.088094139,  11.088611198, 0, -249, S
2013-09-12 13:39:57.443720, slv, 002215fffe2eecc9(unknown)/01,  0.000257582,  11.088353507, -11.088094139,  11.088611089, 0, -249, S
2013-09-12 13:39:57.614228, slv, 002215fffe2eecc9(unknown)/01,  0.000257179,  11.088353507, -11.088125376,  11.088611089, 0, -250, D
2013-09-12 13:39:58.443816, slv, 002215fffe2eecc9(unknown)/01,  0.000257179,  11.088326074, -11.088125376,  11.088583253, 0, -250, S
2013-09-12 13:39:59.176682, slv, 002215fffe2eecc9(unknown)/01,  0.000257011,  11.088326074, -11.088082933,  11.088583253, 0, -251, D
2013-09-12 13:39:59.443789, slv, 002215fffe2eecc9(unknown)/01,  0.000257011,  11.088299597, -11.088082933,  11.088556608, 0, -251, S
2013-09-12 13:40:00.443864, slv, 002215fffe2eecc9(unknown)/01,  0.000257011,  11.088354609, -11.088082933,  11.088611620, 0, -251, S
2013-09-12 13:40:00.676237, slv, 002215fffe2eecc9(unknown)/01,  0.000257098,  11.088354609, -11.088061452,  11.088611620, 0, -252, D
2013-09-12 13:40:01.301823, slv, 002215fffe2eecc9(unknown)/01,  0.000257747,  11.088354609, -11.087966954,  11.088611620, 0, -253, D
2013-09-12 13:40:01.443766, slv, 002215fffe2eecc9(unknown)/01,  0.000257747,  11.088280284, -11.087966954,  11.088538031, 0, -253, S
2013-09-12 13:40:02.443658, slv, 002215fffe2eecc9(unknown)/01,  0.000257747,  11.088212485, -11.087966954,  11.088470232, 0, -253, S
2013-09-12 13:40:03.051806, slv, 002215fffe2eecc9(unknown)/01,  0.000258082,  11.088212485, -11.087997938,  11.088470232, 0, -254, D
2013-09-12 13:40:03.363495, slv, 002215fffe2eecc9(unknown)/01,  0.000257815,  11.088212485, -11.087978215,  11.088470232, 0, -255, D
2013-09-12 13:40:03.443678, slv, 002215fffe2eecc9(unknown)/01,  0.000257815,  11.088234710, -11.087978215,  11.088492525, 0, -255, S
2013-09-12 13:40:04.426299, slv, 002215fffe2eecc9(unknown)/01,  0.000257705,  11.088234710, -11.087981032,  11.088492525, 0, -256, D
2013-09-12 13:40:04.443591, slv, 002215fffe2eecc9(unknown)/01,  0.000257705,  11.088135081, -11.087981032,  11.088392786, 0, -256, S
2013-09-12 13:40:05.443688, slv, 002215fffe2eecc9(unknown)/01,  0.000257705,  11.088240011, -11.087981032,  11.088497716, 0, -256, S
2013-09-12 13:40:06.301805, slv, 002215fffe2eecc9(unknown)/01,  0.000257840,  11.088240011, -11.087943716,  11.088497716, 0, -257, D
2013-09-12 13:40:06.443476, slv, 002215fffe2eecc9(unknown)/01,  0.000257840,  11.088075170, -11.087943716,  11.088333010, 0, -257, S
2013-09-12 13:40:06.801615, slv, 002215fffe2eecc9(unknown)/01,  0.000257562,  11.088075170, -11.087926749,  11.088333010, 0, -258, D
2013-09-12 13:40:07.443658, slv, 002215fffe2eecc9(unknown)/01,  0.000257562,  11.088215106, -11.087926749,  11.088472668, 0, -258, S
2013-09-12 13:40:07.988431, slv, 002215fffe2eecc9(unknown)/01,  0.000257200,  11.088215106, -11.087941060,  11.088472668, 0, -259, D
2013-09-12 13:40:08.443636, slv, 002215fffe2eecc9(unknown)/01,  0.000257200,  11.088182873, -11.087941060,  11.088440073, 0, -259, S
2013-09-12 13:40:09.238938, slv, 002215fffe2eecc9(unknown)/01,  0.000257322,  11.088182873, -11.087911397,  11.088440073, 0, -260, D
2013-09-12 13:40:09.443582, slv, 002215fffe2eecc9(unknown)/01,  0.000257322,  11.088144336, -11.087911397,  11.088401658, 0, -260, S
2013-09-12 13:40:10.443630, slv, 002215fffe2eecc9(unknown)/01,  0.000257322,  11.088059640, -11.087911397,  11.088316962, 0, -260, S
2013-09-12 13:40:10.925524, slv, 002215fffe2eecc9(unknown)/01,  0.000256813,  11.088059640, -11.087946344,  11.088316962, 0, -261, D
2013-09-12 13:40:11.443531, slv, 002215fffe2eecc9(unknown)/01,  0.000256813,  11.088045610, -11.087946344,  11.088302423, 0, -261, S
2013-09-12 13:40:12.443417, slv, 002215fffe2eecc9(unknown)/01,  0.000256813,  11.088018632, -11.087946344,  11.088275445, 0, -261, S
2013-09-12 13:40:12.613484, slv, 002215fffe2eecc9(unknown)/01,  0.000255691,  11.088018632, -11.087905771,  11.088275445, 0, -262, D
2013-09-12 13:40:13.443574, slv, 002215fffe2eecc9(unknown)/01,  0.000255691,  11.088129394, -11.087905771,  11.088385085, 0, -262, S
2013-09-12 13:40:14.364314, slv, 002215fffe2eecc9(unknown)/01,  0.000255234,  11.088129394, -11.087848719,  11.088385085, 0, -263, D
2013-09-12 13:40:14.443633, slv, 002215fffe2eecc9(unknown)/01,  0.000255234,  11.088130872, -11.087848719,  11.088386106, 0, -263, S
2013-09-12 13:40:14.801828, slv, 002215fffe2eecc9(unknown)/01,  0.000255745,  11.088130872, -11.087770356,  11.088386106, 0, -264, D
