ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 15:18:43.794055, init, 
2013-09-11 15:18:43.858104, lstn_init,  1 
2013-09-11 15:19:25.671727, slv, 406c8ffffe15d361(unknown)/01,  0.000327460, -6.381121395,  6.381572000, -6.380795000, 0, -40, D
2013-09-11 15:19:26.428570, slv, 406c8ffffe15d361(unknown)/01,  0.000327460, -6.381279460,  6.381572000, -6.380952000, 0, -40, S
2013-09-11 15:19:26.609260, slv, 406c8ffffe15d361(unknown)/01,  0.000328283, -6.381279460,  6.381620000, -6.380952000, 0, -41, D
2013-09-11 15:19:31.427410, slv, 406c8ffffe15d361(unknown)/01,  0.000328283, -6.381467283,  6.381620000, -6.381139000, 0, -41, S
2013-09-11 15:19:32.233999, slv, 406c8ffffe15d361(unknown)/01,  0.000327727, -6.381467283,  6.381691000, -6.381139000, 0, -42, D
2013-09-11 15:19:32.428264, slv, 406c8ffffe15d361(unknown)/01,  0.000327727, -6.381586727,  6.381691000, -6.381259000, 0, -42, S
2013-09-11 15:19:32.796763, slv, 406c8ffffe15d361(unknown)/01,  0.000327279, -6.381586727,  6.381941000, -6.381259000, 0, -43, D
2013-09-11 15:19:33.359114, slv, 406c8ffffe15d361(unknown)/01,  0.000327459, -6.381586727,  6.381918000, -6.381259000, 0, -44, D
2013-09-11 15:19:33.427606, slv, 406c8ffffe15d361(unknown)/01,  0.000327459, -6.381575459,  6.381918000, -6.381248000, 0, -44, S
2013-09-11 15:19:34.427174, slv, 406c8ffffe15d361(unknown)/01,  0.000327459, -6.381678459,  6.381918000, -6.381351000, 0, -44, S
2013-09-11 15:19:35.234235, slv, 406c8ffffe15d361(unknown)/01,  0.000327770, -6.381678459,  6.382058000, -6.381351000, 0, -45, D
2013-09-11 15:19:35.427333, slv, 406c8ffffe15d361(unknown)/01,  0.000327770, -6.381598770,  6.382058000, -6.381271000, 0, -45, S
2013-09-11 15:19:36.427092, slv, 406c8ffffe15d361(unknown)/01,  0.000327770, -6.381751770,  6.382058000, -6.381424000, 0, -45, S
2013-09-11 15:19:37.109300, slv, 406c8ffffe15d361(unknown)/01,  0.000328703, -6.381751770,  6.382200000, -6.381424000, 0, -46, D
2013-09-11 15:19:37.427329, slv, 406c8ffffe15d361(unknown)/01,  0.000328703, -6.381776703,  6.382200000, -6.381448000, 0, -46, S
2013-09-11 15:19:38.427335, slv, 406c8ffffe15d361(unknown)/01,  0.000328703, -6.381898703,  6.382200000, -6.381570000, 0, -46, S
2013-09-11 15:19:39.046666, slv, 406c8ffffe15d361(unknown)/01,  0.000328969, -6.381898703,  6.382159000, -6.381570000, 0, -47, D
2013-09-11 15:19:39.427307, slv, 406c8ffffe15d361(unknown)/01,  0.000328969, -6.381878969,  6.382159000, -6.381550000, 0, -47, S
2013-09-11 15:19:39.483715, slv, 406c8ffffe15d361(unknown)/01,  0.000328375, -6.381878969,  6.382163000, -6.381550000, 0, -48, D
2013-09-11 15:19:40.171815, slv, 406c8ffffe15d361(unknown)/01,  0.000328463, -6.381878969,  6.382268000, -6.381550000, 0, -49, D
2013-09-11 15:19:40.427807, slv, 406c8ffffe15d361(unknown)/01,  0.000328463, -6.381993463,  6.382268000, -6.381665000, 0, -49, S
2013-09-11 15:19:40.858978, slv, 406c8ffffe15d361(unknown)/01,  0.000328338, -6.381993463,  6.382236000, -6.381665000, 0, -50, D
2013-09-11 15:19:41.421558, slv, 406c8ffffe15d361(unknown)/01,  0.000327233, -6.381993463,  6.382182000, -6.381665000, 0, -51, D
2013-09-11 15:19:41.427100, slv, 406c8ffffe15d361(unknown)/01,  0.000327233, -6.381982233,  6.382182000, -6.381655000, 0, -51, S
2013-09-11 15:19:42.421861, slv, 406c8ffffe15d361(unknown)/01,  0.000327266, -6.381982233,  6.382454000, -6.381655000, 0, -52, D
2013-09-11 15:19:42.427289, slv, 406c8ffffe15d361(unknown)/01,  0.000327266, -6.382125266,  6.382454000, -6.381798000, 0, -52, S
